date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin
10-27-05,0,0,0,0,0,0,0,0,34,0,0
10-28-25,0,0,32,0,0,0,0,0,0,0,0
10-29-05,0,32,0,0,0,0,0,0,34,0,0
10-30-15,0,0,0,0,0,0,32,0,0,0,0
10-31-05,0,0,0,0,0,0,32,0,0,0,0
10-32-15,0,0,0,0,0,0,32,0,0,0,0
10-33-05,0,0,0,0,0,32,0,0,0,0,0
10-34-05,0,32,0,0,0,0,33,0,0,0,0
10-35-15,0,0,0,0,0,0,32,0,0,0,0
10-36-35,0,0,0,0,0,0,32,0,0,0,0
10-37-05,0,0,0,0,0,0,32,0,0,0,0
10-38-05,0,0,0,0,0,0,32,0,0,0,0
10-39-05,0,32,0,0,0,0,33,0,0,0,0
10-40-15,0,0,0,0,0,0,33,0,0,0,0
10-41-05,0,32,0,0,0,0,0,0,0,0,0
10-42-05,0,0,0,0,0,40,0,0,0,0,0
10-43-05,0,32,0,0,0,0,0,0,0,0,0
10-44-05,0,0,0,0,0,33,0,0,0,0,0
10-45-05,0,0,0,0,0,0,34,0,0,0,0
10-46-05,0,0,0,0,0,32,0,0,0,0,0
10-47-05,0,0,0,0,0,0,32,0,0,0,0
10-48-05,0,32,0,0,32,0,0,0,0,0,32
10-49-05,0,0,0,0,0,0,33,0,0,0,0
10-50-05,0,0,0,0,0,0,32,0,0,0,0
10-51-15,0,0,0,0,32,32,0,0,0,0,0
10-52-05,0,0,0,0,0,0,32,0,0,0,0
10-53-15,0,0,0,0,0,0,32,0,0,0,0
10-54-05,0,0,0,0,0,0,33,0,0,0,0
10-55-05,0,0,0,0,0,0,32,0,0,0,0
10-56-05,0,0,0,0,0,0,32,0,0,0,0
10-57-05,0,0,0,0,0,32,0,0,0,0,0
10-58-05,0,0,0,0,33,0,0,0,0,0,0
10-59-05,0,0,0,0,0,34,32,0,0,0,0
11-00-05,0,0,0,0,0,32,0,0,0,0,0
11-01-05,0,0,0,0,0,0,32,0,0,0,0
11-02-05,0,0,0,0,34,0,0,0,0,0,0
11-03-05,0,0,0,0,0,0,0,0,0,0,32
11-04-05,0,0,0,0,32,0,0,0,0,0,0
11-05-05,0,0,0,0,0,0,32,0,0,0,32
11-06-05,0,0,0,0,32,33,0,0,0,0,0
11-07-05,0,0,0,0,32,0,0,0,0,0,0
11-08-05,0,0,0,0,0,33,0,0,0,0,0
11-09-05,0,0,0,0,0,32,0,0,0,0,34
11-10-25,0,0,0,0,0,32,0,0,0,0,0
11-11-05,0,0,32,0,0,46,33,0,0,0,0
11-12-05,0,0,0,0,0,32,0,0,0,0,0
11-13-05,0,0,0,0,0,0,0,0,0,0,33
11-14-15,0,0,0,0,0,0,32,0,0,0,0
11-15-25,0,0,32,0,0,0,32,0,0,0,0
11-17-45,0,0,0,0,0,0,0,0,0,0,32
11-18-05,0,0,0,0,0,0,0,0,0,0,32
11-19-05,0,0,0,0,0,0,33,0,0,0,32
11-20-05,0,0,0,0,0,0,34,0,0,0,0
11-21-05,0,0,0,0,0,0,32,0,0,0,0
11-22-55,0,37,0,0,0,0,0,0,0,0,0
11-23-05,0,34,0,0,0,0,0,0,0,0,0
11-24-25,0,0,0,0,0,32,32,0,0,0,0
11-25-05,0,0,0,0,0,0,33,0,0,0,0
11-26-05,0,0,32,0,0,0,0,0,0,0,0
11-27-05,0,0,33,0,0,33,0,0,0,0,0
11-28-05,0,0,33,0,0,0,0,0,0,0,40
11-29-05,0,0,33,0,0,0,0,0,0,0,0
11-30-05,0,0,34,0,0,33,33,0,0,0,33
11-31-05,0,0,33,0,0,32,32,0,0,0,0
11-32-05,0,0,35,0,0,33,35,0,0,0,0
11-33-05,0,0,36,0,0,32,33,0,0,0,33
11-34-05,0,0,33,0,32,34,33,0,0,0,38
11-35-05,0,0,33,0,0,0,0,0,0,0,32
11-36-05,0,0,34,0,0,0,0,0,0,0,38
11-37-05,0,0,33,0,0,0,34,0,0,0,34
11-38-05,0,0,33,0,0,32,34,0,0,0,33
11-39-15,0,0,0,0,0,0,32,0,0,0,0
11-40-05,0,0,0,0,0,0,32,0,0,0,0
11-41-05,0,0,32,0,0,0,0,0,0,0,0
11-42-15,0,0,0,0,0,0,34,0,0,0,0
11-43-05,0,0,0,0,0,0,0,0,0,0,34
