date,Uriah,Veylan,Sofi,Neve,Elliot,Riella,Dash,Dario,Eleanor,Mary,Erin
09-48-45,0,33,32,0,0,0,32,0,0,0,34
09-49-05,0,0,33,0,0,33,0,0,37,0,33
09-49-15,0,0,33,0,0,0,0,0,33,0,35
09-49-25,0,0,33,0,0,0,33,0,32,0,33
09-49-35,0,0,0,0,0,0,36,0,32,0,0
09-49-45,0,0,33,0,0,0,32,0,0,0,33
09-49-55,0,37,33,0,0,0,33,0,0,0,37
09-50-05,0,0,33,0,0,0,0,0,0,0,34
09-50-15,0,0,37,0,0,0,33,0,0,0,0
09-50-25,0,32,33,0,0,0,33,0,0,0,33
09-50-35,0,0,32,0,0,0,33,0,33,0,0
09-50-45,0,0,33,0,0,0,36,0,0,0,0
09-50-55,0,0,35,0,0,0,32,0,0,0,0
09-51-05,0,0,35,0,0,0,0,0,34,0,0
09-51-15,0,0,36,0,32,0,33,0,0,0,0
09-51-25,0,0,34,0,0,0,34,0,0,0,0
09-51-35,0,0,32,0,0,0,0,0,0,0,0
09-51-45,0,0,32,0,0,0,0,0,32,0,0
09-51-55,0,0,34,0,0,0,32,0,34,0,0
09-52-05,0,0,33,0,0,0,34,0,32,0,0
09-52-15,0,0,32,0,0,0,34,0,50,0,0
09-52-25,0,0,32,0,0,0,0,0,51,0,0
09-52-35,0,0,33,0,0,0,0,0,35,0,37
09-52-45,0,33,32,0,0,0,0,0,32,0,34
09-52-55,0,0,39,0,0,0,35,0,0,0,0
09-53-05,0,0,45,0,0,32,34,0,33,0,0
09-53-15,0,0,33,0,0,0,32,0,32,0,33
09-53-25,0,0,0,0,0,32,0,0,33,0,34
09-53-35,0,0,0,0,0,32,0,0,34,0,0
09-53-45,0,0,0,0,0,33,0,0,33,0,34
09-53-55,0,0,0,0,0,34,0,0,0,0,0
09-54-05,0,0,0,0,0,0,0,0,32,0,0
09-54-15,0,0,33,0,0,0,0,0,36,0,0
09-54-25,0,0,36,0,0,0,0,0,0,0,0
09-54-35,0,0,36,0,0,0,33,0,0,0,0
09-54-45,0,0,36,0,0,0,32,0,33,0,0
09-54-55,0,0,32,0,34,0,32,0,0,0,0
09-55-05,0,33,32,0,34,0,0,0,0,0,0
09-55-15,0,0,32,0,34,0,0,0,0,0,0
09-55-25,0,32,32,0,37,0,0,0,0,0,0
09-55-35,0,0,35,0,34,0,0,0,34,0,0
09-55-45,0,33,0,0,49,0,34,0,0,0,33
09-55-55,0,0,32,0,39,0,0,0,35,0,0
09-56-05,0,0,0,0,37,0,0,0,0,0,0
09-56-15,0,0,0,0,38,0,0,0,0,0,0
09-56-25,0,0,0,0,39,0,36,0,0,0,0
09-56-35,0,0,0,0,45,0,35,0,0,0,0
09-56-45,0,0,0,0,49,0,33,0,0,0,32
09-56-55,0,0,0,0,36,0,34,0,0,0,0
09-57-05,0,0,0,0,45,0,33,0,0,0,0
09-57-15,0,0,0,0,41,0,32,0,0,0,0
09-57-25,0,0,0,0,43,0,0,0,0,0,0
09-57-35,0,0,0,0,55,0,35,0,0,0,0
09-57-45,0,0,33,0,54,0,0,0,0,0,32
09-57-55,0,0,0,0,56,0,34,0,0,0,0
09-58-05,0,0,0,0,42,0,0,0,0,0,0
09-58-15,0,33,33,0,0,0,33,0,0,0,0
09-58-25,0,35,33,0,0,0,33,0,32,0,0
09-58-35,0,0,33,0,0,0,33,0,0,0,0
09-58-45,0,0,36,0,34,0,33,0,0,0,0
09-58-55,0,0,33,0,0,0,34,0,0,0,0
09-59-05,0,0,33,0,0,0,0,0,32,0,0
09-59-15,0,34,34,0,32,0,32,0,0,0,0
09-59-25,0,36,33,0,36,0,35,0,0,0,0
09-59-35,0,0,0,0,0,32,0,0,0,0,0
09-59-45,0,0,33,0,0,48,0,0,37,0,0
10-00-45,0,0,32,0,0,0,0,0,33,0,0
10-00-55,0,0,0,0,0,0,0,0,32,0,0
10-01-05,0,0,0,0,0,0,0,0,36,0,0
10-01-15,0,0,32,0,0,0,0,0,33,0,0
10-01-25,0,0,0,0,0,0,0,0,35,0,0
10-01-35,0,0,0,0,0,34,0,0,0,0,0
10-02-05,0,0,0,0,0,0,32,0,32,0,0
