date,Uriah,Veylan,Sofi,Neve,Riella,Dash,Dario,Eleanor,Bodhi,Mary,Erin
11-03-45,0,0,0,0,0,32,0,0,0,0,0
11-03-55,0,0,0,0,0,32,0,0,0,0,0
11-04-05,0,0,33,0,0,0,0,0,0,0,0
11-04-15,0,0,32,0,0,33,34,0,0,32,0
11-04-25,0,0,0,0,0,33,0,0,0,0,0
11-04-35,0,0,0,0,0,32,0,0,0,32,0
11-04-45,0,0,33,0,0,0,0,0,0,0,0
11-04-55,0,0,32,0,0,0,0,0,0,0,32
11-05-35,0,0,32,0,0,0,0,0,0,0,0
11-05-45,0,0,32,0,0,0,0,0,0,0,0
11-06-05,0,0,0,0,0,32,0,0,0,32,0
11-06-35,0,0,0,0,0,32,0,0,0,0,0
11-06-45,0,0,0,0,0,32,0,0,0,0,0
11-07-05,0,0,0,0,0,0,0,0,0,33,0
11-07-15,0,0,0,0,0,0,0,0,0,33,0
11-07-25,0,0,0,0,0,34,0,0,0,32,0
11-07-45,0,0,32,0,0,33,0,0,0,32,0
11-07-55,0,0,0,0,0,38,0,0,0,32,0
11-08-25,0,0,0,0,0,0,0,0,0,33,32
11-08-35,0,0,0,0,0,0,0,0,0,33,32
11-08-45,0,0,0,0,0,0,0,0,0,32,0
11-09-15,0,0,0,0,0,32,34,0,0,33,0
11-09-25,0,0,0,0,0,33,0,0,0,33,0
11-09-45,0,0,0,0,0,0,0,0,0,36,0
11-09-55,0,0,0,0,0,38,0,0,0,0,0
11-10-05,0,0,0,0,0,50,0,0,0,0,0
11-10-15,0,0,32,0,0,0,0,0,0,0,0
11-10-35,0,0,0,0,0,0,32,0,0,0,0
11-10-55,0,0,32,0,0,0,33,0,0,0,0
11-11-05,0,0,33,0,0,0,0,0,0,0,0
11-11-25,0,0,32,0,0,0,0,0,0,0,0
11-11-35,0,0,32,0,0,0,0,0,0,0,0
11-11-45,0,0,32,0,0,0,0,0,0,0,0
11-12-05,0,0,32,0,0,0,0,0,0,0,0
11-12-15,0,0,32,0,0,0,0,0,0,0,0
11-12-25,0,0,32,0,0,0,0,0,0,0,0
11-12-35,0,0,32,0,0,32,0,0,0,0,0
11-12-45,0,0,32,0,0,0,0,0,0,0,0
11-13-15,0,0,33,0,0,0,0,0,0,0,0
11-13-25,0,0,33,0,0,0,0,0,0,0,0
11-13-35,0,0,32,0,0,0,0,0,0,0,0
11-13-45,0,0,0,0,0,32,0,0,0,0,0
11-13-55,0,0,32,0,0,0,0,0,0,0,0
11-14-15,0,0,32,0,0,0,0,0,0,0,0
11-14-25,0,0,32,0,0,0,0,0,0,0,0
11-15-45,0,0,32,0,0,0,0,0,0,0,0
11-16-15,0,0,32,0,0,0,0,0,0,0,0
11-16-25,0,32,32,0,0,0,0,0,0,0,0
11-16-35,0,33,0,0,0,0,0,0,0,0,0
11-16-55,0,32,0,0,0,0,0,0,0,0,0
11-17-05,0,33,32,0,0,0,0,0,0,0,0
11-17-15,0,36,33,0,0,0,0,0,0,0,0
11-17-25,0,35,33,0,0,0,0,0,0,0,0
11-17-35,0,32,32,0,0,0,0,0,0,0,0
11-17-45,0,38,0,0,0,0,0,0,0,0,0
11-17-55,0,38,0,0,0,0,0,0,0,0,0
11-18-05,0,37,33,0,0,0,0,0,0,0,0
11-18-15,0,37,33,0,0,0,0,0,0,0,0
11-18-25,0,39,32,0,0,0,0,0,0,0,0
11-18-35,0,44,0,0,0,0,0,0,0,0,0
11-18-45,0,37,0,0,0,0,0,0,0,0,0
11-18-55,0,39,32,0,0,0,0,0,0,0,0
11-19-05,0,35,32,0,0,0,0,0,0,0,0
11-19-15,0,33,0,0,0,0,0,0,0,0,0
11-19-25,0,33,0,0,0,0,0,0,0,0,0
11-19-35,0,38,32,0,0,0,0,0,0,0,0
11-19-45,0,40,0,0,0,0,0,0,0,0,0
11-19-55,0,35,0,0,0,0,0,0,0,0,0
11-20-05,0,36,0,0,0,0,0,0,0,0,0
11-20-15,0,40,0,0,0,0,0,0,0,0,0
11-20-25,0,35,0,0,0,0,0,0,0,0,0
11-20-35,0,34,32,0,0,0,0,0,0,0,0
11-20-45,0,34,32,0,0,0,0,0,0,0,0
11-20-55,0,34,0,0,0,0,0,0,0,0,0
11-21-05,0,38,0,0,0,0,0,0,0,0,0
11-21-15,0,40,0,0,0,0,0,0,0,0,0
11-21-25,0,42,0,0,0,0,32,0,0,0,0
11-21-35,0,43,0,0,0,0,0,0,0,0,0
11-21-45,0,40,0,0,0,0,0,0,0,0,0
11-21-55,0,49,0,0,0,0,0,0,0,0,0
11-22-05,0,45,0,0,0,0,0,0,0,0,0
11-22-15,0,0,0,0,0,33,34,0,0,0,0
11-22-25,0,0,0,0,0,32,0,0,0,0,0
11-22-35,0,0,32,0,0,0,0,0,0,0,0
11-22-45,0,0,0,0,0,36,0,0,0,0,0
11-22-55,0,0,32,0,0,38,0,0,0,0,0
11-23-05,0,0,32,0,0,0,0,0,0,0,0
11-23-15,0,0,32,0,0,0,0,0,0,0,0
11-23-55,0,0,0,0,0,34,34,0,0,32,32
11-24-15,0,0,32,0,0,36,0,0,0,0,0
11-24-25,0,0,33,0,0,0,0,0,0,0,0
11-24-35,0,0,33,0,0,44,0,0,0,0,0
11-24-45,0,0,0,0,0,33,32,0,0,0,0
11-24-55,0,0,0,0,0,34,0,0,0,0,36
11-25-05,0,0,0,0,0,34,0,0,0,0,35
11-25-15,0,0,0,0,0,33,0,0,0,0,0
11-25-25,0,0,32,0,0,37,35,0,0,0,0
11-25-35,0,0,0,0,0,32,0,0,0,0,0
11-25-45,0,0,0,0,0,32,0,0,0,0,0
11-25-55,0,0,32,0,0,34,0,0,0,0,0
11-26-05,0,0,0,0,0,33,32,0,0,0,0
11-26-15,0,0,0,0,0,33,0,0,0,0,0
11-26-25,0,33,0,0,0,33,0,0,0,0,0
11-26-35,0,35,33,0,0,36,33,0,0,0,32
11-26-45,0,36,32,0,0,37,0,0,0,0,0
11-26-55,0,35,0,0,0,32,33,0,0,0,0
11-27-05,0,33,0,0,0,36,0,0,0,0,0
11-27-15,0,33,0,0,0,0,32,0,0,0,33
11-27-25,0,0,0,0,0,0,0,0,0,0,32
11-27-35,0,0,32,0,0,0,0,0,0,0,0
11-27-45,0,0,0,0,0,0,32,0,0,0,0
11-27-55,0,0,32,0,0,0,33,0,0,0,0
11-28-05,0,0,32,0,0,0,0,0,0,0,0
11-28-45,0,0,0,0,0,0,0,0,0,33,0
11-28-55,0,0,0,0,0,0,32,0,0,0,0
11-29-15,0,0,0,0,0,0,0,0,0,0,32
11-29-25,0,0,0,0,0,0,32,0,0,32,0
11-29-35,0,0,0,0,0,0,0,0,0,0,32
11-29-45,0,33,32,0,0,0,34,0,0,0,0
11-29-55,0,0,0,0,0,0,34,0,0,0,35
11-30-05,0,34,0,0,0,33,36,0,0,0,33
11-30-15,0,34,0,0,0,0,32,0,0,0,0
11-30-25,0,32,0,0,0,33,33,0,0,0,0
11-30-35,0,0,0,0,0,32,33,0,0,0,0
11-30-45,0,0,0,0,0,33,33,0,0,0,0
11-30-55,0,0,0,0,0,0,32,0,0,0,32
11-31-15,0,35,0,0,0,37,32,0,0,0,33
11-31-25,0,33,0,0,0,0,33,0,0,0,35
11-31-35,0,0,32,0,0,0,32,0,0,0,32
11-31-45,0,0,0,0,0,32,34,0,0,0,0
11-31-55,0,0,0,0,0,32,0,0,0,0,0
11-32-15,0,32,0,0,0,32,0,0,0,32,0
11-32-25,0,0,0,0,0,0,0,0,0,0,36
11-32-35,0,0,0,0,0,0,0,0,0,0,32
11-32-45,0,0,0,0,0,0,0,0,0,0,33
11-32-55,0,33,0,0,0,0,0,0,0,0,0
11-33-15,0,33,0,0,0,0,33,0,0,0,0
11-33-25,0,32,0,0,0,33,33,0,0,0,32
11-33-35,0,32,0,0,0,32,34,0,0,0,33
11-34-05,0,32,0,0,0,0,0,0,0,0,32
11-34-15,0,38,0,0,0,33,34,0,0,0,34
11-34-25,0,0,32,0,0,0,35,0,0,0,0
11-34-35,0,32,32,0,0,0,33,0,0,0,32
11-35-35,0,32,0,0,0,0,0,0,0,0,33
11-35-45,0,33,0,0,0,0,0,0,0,0,32
11-35-55,0,32,0,0,0,0,0,0,0,0,33
11-36-05,0,32,0,0,0,0,32,0,0,0,32
11-36-15,0,33,0,0,0,0,0,0,0,0,0
11-36-25,0,32,0,0,0,0,0,0,0,0,32
11-36-35,0,32,0,0,0,0,0,0,0,0,0
11-36-45,0,0,0,0,0,0,32,0,0,0,33
11-36-55,0,33,0,0,0,0,0,0,0,0,33
11-37-05,0,32,0,0,0,0,32,0,32,0,32
11-37-15,0,0,0,0,0,0,32,0,0,0,33
11-37-25,0,0,0,0,0,0,0,0,0,0,33
11-37-35,0,0,0,0,0,0,32,0,0,0,32
11-37-45,0,0,0,0,0,0,32,0,0,0,0
11-37-55,0,0,0,0,0,0,0,0,0,0,33
11-38-05,0,0,0,0,0,0,33,0,0,0,0
11-38-35,0,0,0,0,0,0,0,0,0,0,32
11-38-45,0,0,0,0,0,0,0,0,0,32,0
11-39-25,0,32,0,0,0,0,0,0,0,0,0
11-39-35,0,32,0,0,0,0,0,0,0,0,0
11-39-55,0,32,0,0,0,0,0,0,0,0,0
11-40-05,0,0,0,0,0,0,0,0,0,0,34
11-40-25,0,32,0,0,0,0,42,0,0,0,0
11-40-35,0,33,32,0,0,0,34,0,0,0,0
11-40-45,0,34,32,0,0,0,43,0,0,0,33
11-40-55,0,0,0,0,0,0,0,0,0,0,33
11-41-05,0,0,32,0,0,0,0,0,0,0,0
11-41-15,0,0,32,0,0,0,0,0,0,0,32
11-41-55,0,47,0,0,0,0,0,0,0,0,0
11-42-05,0,49,0,0,0,37,0,0,0,0,0
11-42-15,0,48,0,0,0,33,0,0,0,0,0
11-42-25,0,35,0,0,0,33,0,0,0,0,0
11-42-35,0,42,0,0,0,34,0,0,0,0,0
11-42-45,0,0,0,0,0,37,0,0,0,0,0
11-42-55,0,0,0,0,0,33,0,0,0,0,0
11-43-05,0,0,0,0,0,33,0,0,0,0,0
11-43-15,0,0,0,0,0,33,0,0,0,0,0
11-43-25,0,0,0,0,0,32,39,0,0,0,0
11-43-35,0,0,0,0,0,34,0,0,0,0,0
11-43-45,0,0,0,0,0,37,0,0,0,0,0
11-43-55,0,33,0,0,0,35,0,0,0,0,0
11-44-05,0,0,0,0,0,34,0,0,0,0,0
11-44-15,0,0,0,0,0,36,0,0,0,0,0
11-44-25,0,33,0,0,0,34,33,0,0,0,0
11-44-35,0,33,0,0,0,39,0,0,0,0,0
11-44-45,0,33,0,0,0,32,0,0,0,0,0
11-44-55,0,34,0,0,0,0,32,0,0,0,0
11-45-05,0,32,0,0,0,34,0,0,0,0,34
11-45-35,0,32,0,0,0,32,0,0,0,0,0
11-45-45,0,32,0,0,0,36,0,0,0,0,0
11-46-05,0,33,0,0,0,0,0,0,0,0,0
11-46-15,0,35,0,0,0,0,0,0,0,0,0
11-46-25,0,33,0,0,0,0,0,0,0,0,0
11-46-35,0,33,0,0,0,32,0,0,0,0,0
11-46-45,0,33,0,0,0,0,0,0,0,0,0
11-46-55,0,35,0,0,0,33,0,0,0,0,0
11-47-05,0,35,0,0,0,0,0,0,0,0,0
11-47-15,0,34,0,0,0,42,0,0,0,0,0
11-47-25,0,32,0,0,0,0,0,0,0,0,0
11-48-55,0,0,0,0,0,0,37,0,0,0,0
11-49-15,0,0,0,0,0,32,0,0,0,0,0
11-49-25,0,0,32,0,0,0,0,0,0,0,0
11-49-35,0,0,33,0,0,0,0,0,0,0,0
11-49-45,0,0,33,0,0,0,0,0,0,0,0
11-49-55,0,0,33,0,0,0,0,0,0,0,35
11-50-05,0,0,33,0,0,0,0,0,0,0,37
11-50-15,0,0,33,0,0,0,0,0,0,0,0
11-50-25,0,0,33,0,0,0,0,0,0,0,0
11-50-35,0,33,32,0,0,0,0,0,0,0,0
11-50-45,0,0,33,0,0,0,0,0,0,0,35
11-50-55,0,0,33,0,0,0,0,0,0,0,0
11-51-05,0,0,33,0,0,34,0,0,0,0,0
11-51-15,0,0,0,0,0,0,0,0,0,0,32
11-51-25,0,0,32,0,0,0,0,0,0,0,0
11-51-35,0,0,32,0,0,0,0,0,0,0,0
11-51-45,0,0,0,0,0,0,0,0,0,0,32
11-52-15,0,0,0,0,0,35,0,0,0,0,0
11-52-45,0,0,33,0,0,0,0,0,0,0,0
11-52-55,0,0,32,0,0,32,0,0,0,0,0
11-53-05,0,0,32,0,0,0,0,0,0,0,0
11-53-55,0,0,32,0,0,0,0,0,0,0,0
11-54-45,0,0,0,0,0,0,38,0,0,0,0
11-55-05,0,0,32,0,0,0,0,0,0,0,0
11-55-15,0,0,32,0,0,0,0,0,0,0,0
11-55-25,0,0,32,0,0,0,0,0,0,0,0
11-55-45,0,0,32,0,0,0,0,0,0,0,0
11-55-55,0,0,32,0,0,0,0,0,0,0,0
11-56-05,0,0,32,0,0,0,0,0,0,0,0
11-56-15,0,0,33,0,0,0,0,0,0,0,0
11-56-25,0,0,32,0,0,0,39,0,0,0,0
11-56-35,0,0,32,0,0,0,39,0,0,0,0
11-56-45,0,0,32,0,0,0,37,0,0,0,0
11-56-55,0,0,32,0,0,0,33,0,0,0,0
11-57-05,0,0,0,0,0,0,42,0,0,0,0
11-57-15,0,33,0,0,0,0,38,0,0,0,0
11-57-25,0,0,32,0,0,33,38,0,0,0,0
11-57-35,0,0,0,0,0,32,39,0,0,0,0
11-57-45,0,32,0,0,0,32,33,0,0,0,0
11-58-05,0,0,0,0,0,0,0,0,0,0,32
11-58-25,0,0,0,0,0,0,0,0,0,0,33
11-58-35,0,44,0,0,0,0,0,0,0,0,0
11-58-45,0,0,0,0,0,0,0,0,0,0,32
11-59-05,0,0,0,0,0,0,33,0,0,0,0
11-59-15,0,33,0,0,0,0,0,0,0,0,0
11-59-45,0,0,0,0,0,0,0,0,0,0,33
12-00-15,0,0,0,0,0,0,32,0,0,0,0
12-01-05,0,0,0,0,0,32,0,0,0,0,40
12-01-15,0,33,0,0,0,0,0,0,0,0,36
12-01-35,0,0,32,0,0,0,0,0,0,0,0
12-01-55,0,0,0,0,0,0,0,0,0,0,33
12-02-15,0,0,0,0,0,0,0,0,0,0,34
12-02-45,0,0,0,0,0,0,0,0,0,0,33
12-02-55,0,0,0,0,0,0,0,0,0,0,32
12-06-35,0,0,0,0,0,36,0,0,0,0,0
12-10-55,0,0,0,0,0,0,32,0,0,0,0
12-13-05,0,0,0,0,0,0,32,0,0,0,0
12-13-25,0,0,0,0,0,0,34,0,0,0,0
12-13-45,0,0,0,0,0,0,33,0,0,0,0
12-14-45,0,0,0,0,0,0,33,0,0,0,0
12-17-15,0,0,0,0,0,0,32,0,0,0,0
12-23-15,0,0,0,0,0,0,32,0,0,0,0
12-24-45,0,0,0,0,0,0,0,0,0,0,33
12-25-55,0,0,0,0,0,0,0,0,0,0,34
12-26-35,0,0,0,0,0,0,0,0,0,0,35
12-27-25,0,0,0,0,0,0,33,0,0,0,0
12-27-35,0,0,0,0,0,0,34,0,0,0,0
12-27-45,0,0,0,0,0,0,33,0,0,0,0
12-27-55,0,0,32,0,0,0,36,0,0,0,0
12-28-05,0,0,0,0,0,0,34,0,0,0,0
12-28-15,0,0,0,0,0,0,34,0,0,0,33
12-28-55,0,0,0,0,0,0,33,0,0,0,0
12-29-05,0,0,0,0,0,0,33,0,0,0,32
12-29-25,0,0,0,0,0,0,0,0,0,0,33
12-29-35,0,0,0,0,0,0,41,0,0,0,0
12-29-55,0,0,0,0,0,0,0,0,0,0,32
12-30-15,0,0,0,0,0,0,0,0,0,0,33
12-31-25,0,0,0,0,0,0,0,0,0,0,32
12-31-35,0,0,32,0,0,0,34,0,0,0,0
12-31-45,0,0,36,0,0,0,34,0,0,0,34
12-31-55,0,0,0,0,0,0,32,0,0,0,0
12-32-25,0,0,0,0,0,32,0,0,0,0,0
12-32-45,0,0,32,0,0,32,0,0,0,0,0
12-32-55,0,0,0,0,0,0,32,0,0,0,34
12-34-05,0,0,0,0,0,32,0,0,0,0,0
12-34-25,0,0,0,0,0,0,0,0,0,0,32
12-34-35,0,0,0,0,0,0,33,0,0,0,35
12-34-45,0,36,32,0,0,0,32,0,0,0,0
12-34-55,0,0,41,0,0,0,38,0,0,0,0
12-35-05,0,0,46,0,0,0,40,0,0,0,0
12-35-15,0,0,48,0,0,0,45,0,0,0,0
12-35-25,0,0,50,0,0,0,45,0,0,0,0
12-35-35,0,0,34,0,0,0,35,0,0,0,0
12-35-45,0,0,34,0,0,0,33,0,0,0,0
12-35-55,0,0,33,0,0,0,37,0,0,0,0
12-36-05,0,0,40,0,0,0,45,0,0,0,0
12-36-15,0,0,41,0,0,0,59,0,0,0,0
12-36-25,0,0,44,0,0,0,59,0,0,0,0
12-36-35,0,0,39,0,0,0,59,0,0,0,0
12-36-45,0,0,38,0,0,0,59,0,0,0,32
12-36-55,0,0,39,0,0,0,59,0,0,0,0
12-37-05,0,0,39,0,0,0,59,0,0,0,0
12-37-15,0,0,38,0,0,0,59,0,0,0,0
12-37-25,0,0,38,0,0,0,59,0,0,0,33
12-37-35,0,0,40,0,0,0,58,0,0,0,0
12-37-45,0,0,41,0,0,37,58,0,0,0,0
12-37-55,0,0,40,0,0,0,58,0,0,0,0
12-38-05,0,0,41,0,0,0,58,0,0,0,35
12-38-15,0,0,41,0,0,0,58,0,0,0,0
12-38-25,0,0,41,0,0,0,58,0,0,0,32
12-38-35,0,0,41,0,0,0,58,0,0,0,0
12-38-45,0,0,41,0,0,0,59,0,0,0,32
12-38-55,0,0,40,0,0,0,58,0,0,0,0
12-39-05,0,0,41,0,0,0,59,0,0,0,0
12-39-15,0,0,40,0,0,0,58,0,0,0,0
12-39-25,0,37,40,0,0,32,58,0,0,0,0
12-39-35,0,32,40,0,0,0,58,0,0,0,0
12-39-45,0,0,40,0,0,32,58,0,0,0,0
12-39-55,0,0,40,0,0,0,58,0,0,0,32
12-40-05,0,0,40,0,0,0,57,0,0,0,0
12-40-15,0,0,40,0,0,0,58,0,0,0,0
12-40-25,0,0,39,0,0,0,57,0,0,0,0
12-40-35,0,0,42,0,0,37,58,0,0,0,33
12-40-45,0,0,41,0,0,41,57,0,0,0,0
12-40-55,0,0,41,0,0,42,58,0,0,0,0
12-41-05,0,0,41,0,0,41,58,0,0,0,0
12-41-15,0,0,42,0,0,41,58,0,0,0,0
12-41-25,0,0,43,0,0,41,58,0,0,0,0
12-41-35,0,0,42,0,0,41,58,0,0,0,0
12-41-45,0,0,43,0,0,40,58,0,0,0,32
12-41-55,0,0,39,0,0,35,57,0,0,0,32
12-42-05,0,0,44,0,0,35,57,0,0,0,35
12-42-15,0,0,42,0,0,33,59,0,0,0,34
12-42-25,0,0,40,0,0,33,59,0,0,0,38
12-42-35,0,0,41,0,0,33,57,0,0,0,38
12-42-45,0,0,41,0,0,38,58,0,0,0,34
12-42-55,0,0,42,0,0,34,60,0,0,0,0
12-43-05,0,0,41,0,0,44,60,0,0,0,0
12-43-15,0,0,38,0,0,37,59,0,0,0,0
12-43-25,0,0,41,0,0,37,58,0,0,0,0
12-43-35,0,0,43,0,0,38,57,0,0,0,0
12-43-45,0,0,41,0,0,36,57,0,0,0,0
12-43-55,0,0,40,0,0,32,57,0,0,0,0
12-44-05,0,0,41,0,0,32,57,0,0,0,0
12-44-15,0,0,40,0,0,33,56,0,0,0,0
12-44-25,0,0,41,0,0,35,57,0,0,0,0
12-44-35,0,0,42,0,0,32,57,0,0,0,0
12-44-45,0,32,41,0,0,32,57,0,0,0,0
12-44-55,0,34,41,0,0,32,57,0,0,0,0
12-45-05,0,35,44,0,0,0,57,0,0,0,0
12-45-15,0,35,44,0,0,0,57,0,0,0,0
12-45-25,0,34,44,0,0,33,57,0,0,0,34
12-45-35,0,34,44,0,0,0,57,0,0,0,33
12-45-45,0,34,44,0,0,32,57,0,0,0,0
12-45-55,0,34,44,0,0,32,57,0,0,0,0
12-46-05,0,34,44,0,0,0,57,0,0,0,32
12-46-15,0,34,44,0,0,0,57,0,0,0,32
12-46-25,0,34,44,0,0,0,57,0,0,0,0
12-46-35,0,34,44,0,0,0,57,0,0,0,0
12-46-45,0,34,43,0,0,0,57,0,0,0,32
12-46-55,0,34,44,0,0,0,57,0,0,0,33
12-47-05,0,34,44,0,0,0,57,0,0,0,0
12-47-15,0,33,44,0,0,0,58,0,0,0,35
12-47-25,0,33,44,0,0,0,58,0,0,0,32
12-47-35,0,34,44,0,0,0,57,0,0,0,0
12-47-45,0,35,42,0,0,0,58,0,0,0,0
12-47-55,0,35,43,0,0,0,57,0,0,0,0
12-48-05,0,34,43,0,0,0,57,0,0,0,0
12-48-15,0,35,43,0,0,0,57,0,0,0,0
12-48-25,0,35,43,0,0,0,57,0,0,0,0
12-48-35,0,34,43,0,0,0,57,0,0,0,0
12-48-45,0,34,43,0,0,0,57,0,0,0,0
12-48-55,0,34,43,0,0,0,57,0,0,0,0
12-49-05,0,35,43,0,0,0,57,0,0,0,0
12-49-15,0,34,43,0,0,0,57,0,0,0,32
12-49-25,0,34,43,0,0,0,57,0,0,0,0
12-49-35,0,35,42,0,0,0,57,0,0,0,33
12-49-45,0,37,43,0,0,0,58,0,0,0,0
12-49-55,0,36,44,0,0,0,57,0,0,0,0
12-50-05,0,34,44,0,0,0,57,0,0,0,0
12-50-15,0,33,44,0,0,0,58,0,0,0,33
12-50-25,0,33,44,0,0,0,58,0,0,0,0
12-50-35,0,33,43,0,0,0,58,0,0,0,0
12-50-45,0,33,44,0,0,0,58,0,0,0,0
12-50-55,0,33,44,0,0,0,57,0,0,0,0
12-51-05,0,33,44,0,0,0,57,0,0,0,0
12-51-15,0,33,43,0,0,0,57,0,0,0,36
12-51-25,0,33,44,0,0,0,58,0,0,0,33
12-51-35,0,33,44,0,0,0,58,0,0,0,0
12-51-45,0,33,44,0,0,0,57,0,0,0,0
12-51-55,0,34,44,0,0,0,58,0,0,0,0
12-52-05,0,35,45,0,0,0,58,0,0,0,0
12-52-15,0,33,46,0,0,0,58,0,0,0,32
12-52-25,0,32,47,0,0,0,58,0,0,0,36
12-52-35,0,32,47,0,0,0,58,0,0,0,33
12-52-45,0,32,47,0,0,0,59,0,0,0,0
12-52-55,0,32,47,0,0,0,58,0,0,0,0
12-53-05,0,32,47,0,0,33,59,0,0,0,0
12-53-15,0,34,45,0,0,39,59,0,0,0,0
12-53-25,0,33,44,0,0,39,58,0,0,0,0
12-53-35,0,33,45,0,0,39,59,0,0,0,0
12-53-45,0,35,44,0,0,45,60,0,0,0,32
12-53-55,0,35,46,0,0,47,61,0,0,0,0
12-54-05,0,35,47,0,0,39,58,0,0,0,32
12-54-15,0,37,48,0,0,40,58,0,0,0,34
12-54-25,0,37,47,0,0,40,59,0,0,0,32
12-54-35,0,36,47,0,0,40,58,0,0,0,32
12-54-45,0,36,48,0,0,41,58,0,0,0,34
12-54-55,0,37,48,0,0,41,59,0,0,0,44
12-55-05,0,36,47,0,0,40,58,0,0,0,35
12-55-15,0,37,47,0,0,37,58,0,0,0,0
12-55-25,0,37,47,0,0,38,58,0,0,0,32
12-55-35,0,38,49,0,0,36,59,0,0,0,32
12-55-45,0,38,49,0,0,35,58,0,0,0,0
12-55-55,0,37,48,0,0,37,58,0,0,0,0
12-56-05,0,37,47,0,0,36,58,0,0,0,0
12-56-15,0,38,47,0,0,36,58,0,0,0,0
12-56-25,0,36,47,0,0,36,58,0,0,0,0
12-56-35,0,37,47,0,0,37,58,0,0,0,33
12-56-45,0,37,47,0,0,35,59,0,0,0,33
12-56-55,0,37,46,0,0,36,59,0,0,0,0
12-57-05,0,36,47,0,0,34,58,0,0,0,0
12-57-15,0,35,46,0,0,35,58,0,0,0,0
12-57-25,0,36,46,0,0,36,58,0,0,0,0
12-57-35,0,38,48,0,0,38,58,0,0,0,0
12-57-45,0,39,47,0,0,36,60,0,0,0,32
12-57-55,0,37,47,0,0,36,58,0,0,0,0
12-58-05,0,40,46,0,0,36,58,0,0,0,0
12-58-15,0,37,45,0,0,38,59,0,0,0,32
12-58-25,0,37,46,0,0,38,58,0,0,0,0
12-58-35,0,37,46,0,0,38,58,0,0,0,0
12-58-45,0,37,47,0,0,38,59,0,0,0,0
12-58-55,0,37,47,0,0,38,58,0,0,0,0
12-59-05,0,37,47,0,0,38,59,0,0,0,0
12-59-15,0,37,47,0,0,38,58,0,0,0,0
12-59-25,0,37,47,0,0,38,59,0,0,0,0
12-59-35,0,37,47,0,0,37,58,0,0,0,0
12-59-45,0,37,47,0,0,37,59,0,0,0,0
12-59-55,0,37,47,0,0,38,58,0,0,0,0
13-00-05,0,37,47,0,0,38,59,0,0,0,0
13-00-15,0,37,47,0,0,37,59,0,0,0,0
13-00-25,0,37,47,0,0,38,58,0,0,0,0
13-00-35,0,37,47,0,0,37,59,0,0,0,0
13-00-45,0,37,47,0,0,37,58,0,0,0,0
13-00-55,0,37,47,0,0,38,58,0,0,0,0
13-01-05,0,37,47,0,0,38,58,0,0,0,0
13-01-15,0,37,47,0,0,38,58,0,0,0,0
13-01-25,0,37,47,0,0,38,59,0,0,0,0
13-01-35,0,37,47,0,0,37,59,0,0,0,0
13-01-45,0,38,47,0,0,38,58,0,0,0,0
13-01-55,0,38,47,0,0,38,59,0,0,0,0
13-02-05,0,37,47,0,0,38,59,0,0,0,0
13-02-15,0,38,47,0,0,38,58,0,0,0,0
13-02-25,0,37,47,0,0,38,59,0,0,0,0
13-02-35,0,37,47,0,0,38,59,0,0,0,0
13-02-45,0,37,47,0,0,37,58,0,0,0,0
13-02-55,0,37,47,0,0,38,58,0,0,0,0
13-03-05,0,37,47,0,0,38,58,0,0,0,0
13-03-15,0,37,47,0,0,38,58,0,0,0,0
13-03-25,0,37,47,0,0,38,58,0,0,0,0
13-03-35,0,37,47,0,0,38,58,0,0,0,0
13-03-45,0,37,47,0,0,38,58,0,0,0,0
13-03-55,0,38,47,0,0,38,58,0,0,0,0
13-04-05,0,37,47,0,0,38,58,0,0,0,0
13-04-15,0,37,47,0,0,38,58,0,0,0,0
13-04-25,0,37,47,0,0,38,58,0,0,0,0
13-04-35,0,38,47,0,0,38,59,0,0,0,0
13-04-45,0,37,47,0,0,38,58,0,0,0,0
13-04-55,0,38,47,0,0,38,58,0,0,0,0
13-05-05,0,37,47,0,0,38,58,0,0,0,0
13-05-15,0,37,47,0,0,38,58,0,0,0,0
13-05-25,0,37,47,0,0,38,58,0,0,0,0
13-05-35,0,38,47,0,0,38,58,0,0,0,0
13-05-45,0,37,47,0,0,38,59,0,0,0,0
13-05-55,0,38,47,0,0,38,59,0,0,0,0
13-06-05,0,38,47,0,0,38,58,0,0,0,0
13-06-15,0,37,47,0,0,38,58,0,0,0,0
13-06-25,0,37,47,0,0,39,59,0,0,0,0
13-06-35,0,37,47,0,0,38,59,0,0,0,0
13-06-45,0,38,47,0,0,38,58,0,0,0,0
13-06-55,0,38,47,0,0,38,58,0,0,0,0
13-07-05,0,37,47,0,0,38,58,0,0,0,0
13-07-15,0,37,47,0,0,38,58,0,0,0,0
13-07-25,0,37,47,0,0,38,58,0,0,0,0
13-07-35,0,37,47,0,0,39,59,0,0,0,0
13-07-45,0,37,47,0,0,38,59,0,0,0,0
13-07-55,0,37,47,0,0,38,58,0,0,0,0
13-08-05,0,37,47,0,0,38,58,0,0,0,0
13-08-15,0,38,47,0,0,38,59,0,0,0,0
13-08-25,0,38,47,0,0,38,59,0,0,0,0
13-08-35,0,37,47,0,0,38,59,0,0,0,0
13-08-45,0,37,47,0,0,39,58,0,0,0,0
13-08-55,0,37,47,0,0,38,58,0,0,0,0
13-09-05,0,37,47,0,0,39,59,0,0,0,0
13-09-15,0,37,47,0,0,38,59,0,0,0,0
13-09-25,0,38,47,0,0,39,57,0,0,0,0
